"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"16" 1.49948353870835e-12 -7.52637345429951e-12 1.22061461947479e-12 6.76825718230949e-12 7.5448833019404e-12 3.68303677973671e-12 5.30051545475962e-13 1.36231416921787e-11 1.74490512192001e-12 7.0687663038815e-12
"17" -7.0946745952304e-13 2.30183754323521e-14 -1.34482468600284e-13 5.47363057795869e-13 5.51042432638467e-14 8.58234875834118e-13 1.32193546593601e-13 5.39136932066444e-13 -2.65636231952542e-13 -1.47666723448507e-13
"18" 1.88248535134195e-24 5.23597890626498e-23 -1.43053995408633e-23 1.14635213442873e-23 -4.22679359449717e-25 -2.2660538937502e-23 -3.09283779620338e-23 6.50822944455094e-25 -3.44577504285803e-25 -7.13096458829748e-24
"19" -1.77405382298127e-12 1.75604357348429e-12 -2.63029271371579e-12 1.72198844977768e-12 2.56428621589185e-12 1.25594577086574e-12 -2.18226675178888e-12 5.682746814823e-13 -2.65041285114876e-12 4.19908114372034e-14
"20" -1.72198110575971e-06 -1.19329187046974e-05 -2.01764288408074e-05 8.60001990140933e-06 6.5052983014681e-06 6.60497896006748e-06 4.86635256969213e-06 -5.70022042901315e-06 1.15770969556936e-05 -1.81955738746342e-05
"21" -0.000328201936158095 -0.00237647862633273 0.00113843371750441 -0.00064958136223309 -0.00127623253729396 -0.000992347012830022 0.00410555574043276 0.00116495973493136 -0.000951667754185866 -0.00151769421543673
"22" 1.716698658195e-09 1.77345243709419e-08 1.50518034961688e-08 -9.9041477932627e-09 -8.87804707718003e-09 -1.60019182919295e-08 -1.68002168045725e-09 6.16460157457695e-09 3.84770150912708e-09 -4.02407520013637e-09
"23" -2.28983815216603e-23 7.80748431143092e-24 -1.47247946018128e-23 -3.98651691049544e-23 4.01690865746966e-23 -1.09956327358534e-23 3.01592006407417e-23 1.29655270662523e-24 4.23819943698705e-23 2.00417793744156e-23
"24" 3.73126935412603e-24 -3.33057904391767e-24 -4.79788099841083e-24 2.07443556340624e-24 3.51556408715847e-24 2.94826504159298e-24 -1.25198468004822e-24 1.13377518042048e-24 1.42036631414267e-24 3.20696662119796e-24
"25" 8.77157547010731e-22 5.844107370671e-22 4.65870093268727e-23 1.19652265488341e-22 -8.61146971779024e-23 2.89993396223188e-21 2.24653751084706e-22 -1.67795333848887e-21 -8.66245601968162e-22 -1.09746026973379e-21
"26" 9.56617651897944e-16 -1.07740828920242e-15 -1.58836721984515e-15 -1.57010304035193e-15 -2.89317167987624e-17 -1.52567756646738e-15 -5.6994783107556e-17 4.44352371176623e-16 -2.31910086347505e-16 -8.79000435081012e-16
"27" -5.79174061520457e-07 -6.46245655594509e-07 -2.21638809195975e-07 4.12273199598472e-07 -5.40265972579382e-07 -3.43138621985529e-07 2.08155214607388e-07 -1.27673857575101e-07 1.48603761949093e-07 1.67558963700262e-07
"28" -1.94896589604302e-23 -1.32486773199184e-23 5.21688831327157e-23 -1.3329067050927e-23 4.17366525409337e-23 -9.84094950025007e-24 -3.3087492604698e-24 6.94396985967467e-24 6.57069220763313e-23 1.27291955657555e-23
"29" -2.01639287724634e-23 7.64636795649346e-23 -6.06234319730926e-23 3.37477207699345e-23 -9.01673918294931e-23 1.52036751782344e-24 4.63503795512421e-24 7.42310157093774e-23 1.1028594889819e-24 2.82426896486405e-23
"30" 2.3600688665651e-27 5.98031334912815e-27 -5.6030941872026e-28 -7.36739735866183e-27 1.53226879368522e-27 3.18432428472521e-27 2.65810289960829e-27 2.17297744868918e-27 4.32618548503621e-27 -9.49499441529865e-28
"31" -4.18824074419655e-15 1.87958341864524e-15 2.87246357822681e-15 -2.74052092930304e-15 4.0527517220515e-15 -4.03772641054033e-15 3.00022120146066e-15 -5.65827015198213e-15 -3.06306792305025e-15 -7.2825871912608e-16
"32" 6.62411866835849e-12 1.27211666028395e-11 1.86012658214056e-11 -9.53330481250252e-12 -1.30555598490983e-11 -2.23350046303798e-11 7.7642897594668e-13 -5.42407579527371e-12 -2.16101166081615e-11 2.78111628411116e-11
"33" -0.000102678605401983 -0.000121208443511475 -6.9649602944407e-05 -0.000205282217913337 0.00012884709471325 -0.00020441208342676 -9.80958403366432e-05 3.80237995171974e-05 -3.09379999398845e-05 0.000212464992656357
"34" 3.80275029920576e-21 -7.75045939916636e-21 1.8873719022875e-20 -4.07485733288249e-21 -2.71823616296668e-21 -6.98428979852635e-21 -1.84922013715305e-20 -4.80201668587614e-21 -2.56087013430054e-21 -9.42194969928483e-21
"35" -6.61092639055055e-07 1.51989172725405e-07 4.25518644083727e-10 1.11481584405523e-07 4.09108481939323e-07 -5.71197981614177e-08 -3.20666818654451e-07 6.42134500690995e-07 1.75568064448073e-07 -5.20073296465933e-08
"36" 2.00277654408817e-08 -5.27120168088853e-08 -8.40017119925846e-08 -2.20497885102122e-08 -1.54554818370807e-07 9.56564949093244e-08 8.42228198757022e-08 -3.08541654490042e-08 5.5200063959876e-08 -3.17849900776819e-08
"37" 3.23163357097652e-18 2.6852598034154e-18 6.36102456141512e-20 -7.79307234693185e-18 -1.05663495043522e-18 -3.14881983227068e-18 5.59431839600443e-18 -2.93709161598923e-18 -2.15748938887472e-18 3.84524597973654e-18
"38" -5.92748142138666e-22 -1.28523846022218e-21 -8.72185156071352e-22 -1.20133123301992e-21 2.58198187100728e-22 -2.18693497799915e-21 4.9376317421706e-22 -1.42459796382672e-21 4.86637115138499e-23 -7.79498848276623e-22
"39" -9.83330408541258e-24 -7.58572018892803e-24 -5.83444020670891e-24 3.77866088259603e-24 -1.44697888698103e-24 1.08481365804797e-23 5.04779158385157e-24 2.12318757088132e-24 6.33692006466984e-24 -3.76194690583039e-24
"40" -1.65306374502357e-23 -1.09162462787072e-23 2.344171133743e-23 -6.0948816047087e-24 7.31165260825617e-24 8.61349282854578e-24 3.49040922133336e-24 3.52187996069457e-23 -1.7175762800881e-24 -1.96876733286204e-24
"41" -5.73172505361766e-11 -2.17736890967266e-11 7.45009260226642e-12 1.36566068892873e-10 5.71292036116762e-11 5.73216372639834e-11 -4.59378484208493e-11 -8.37168220330995e-11 -3.36616516261091e-11 -2.96134570785277e-12
"42" 4.00667498929062e-06 2.14669320565262e-05 -1.86477153592123e-05 7.55162128479361e-06 5.70006369098369e-06 -2.43659839663314e-06 2.01474892873735e-05 6.98086847526907e-06 -2.19034184868e-05 -2.88498395533163e-07
"43" -2.33455254320716e-06 2.76011770553871e-08 -5.56578372804938e-06 -5.57123300850783e-09 -1.53197321145472e-07 -1.76103719582848e-06 -6.37092160968596e-07 -1.55615257618328e-06 -3.80975179083931e-08 -1.03582904909133e-06
"44" 1.15735203620238e-16 2.12813841631446e-16 -3.06084109516917e-16 8.79953866190366e-17 4.5200473182208e-16 -1.02732345861928e-15 1.28583529309045e-16 -2.73297412240543e-17 -1.08020009417999e-16 -4.32483847591177e-16
"45" -2.43922168703515e-16 -1.15709864685465e-16 3.45999287370816e-17 5.60090994568288e-17 1.98733776004985e-16 -3.47620824686208e-18 -6.9311782193165e-17 -7.54920654984558e-17 3.36744950792011e-16 1.2899595638196e-16
"46" -1.62926856989862e-12 -1.26078964433079e-12 1.40272978095368e-12 6.5302283635775e-13 8.35604848497247e-13 3.52242437195987e-13 2.20768958574466e-12 2.04210128863519e-12 4.90782004947519e-13 -8.73042468814848e-14
"47" -1.15224322681852e-08 7.53270466741989e-09 8.46647977781653e-09 2.19148301534931e-09 -4.51911825557919e-09 1.69259737011438e-08 8.38085311698173e-09 1.18577888439945e-09 3.47705675709019e-10 -2.51005403837121e-09
"48" 7.99609978663123e-18 2.40859892449135e-17 2.15888850295736e-17 -2.0929821881933e-17 -4.01819990975937e-17 -3.69084474093241e-17 -1.48209292296826e-17 -8.03332817527284e-17 -6.99486867907449e-17 5.23773005684058e-17
"49" 1.33051177151633e-08 7.69800115537744e-09 9.91808190590322e-09 2.67685131490949e-08 2.63960124049179e-09 4.4069695413569e-08 -7.53147901975314e-09 -1.09170392955564e-10 3.09240343807715e-08 6.15991808223195e-09
"50" -9.26453137768374e-14 1.28575526930078e-14 -8.75699677119525e-14 6.27757012865534e-14 -4.42858912748545e-15 3.04934396609436e-14 2.28449243821999e-14 -7.44226207279193e-15 -2.86753555131094e-14 4.46628546014197e-15
"51" 3.3767600101393e-08 -1.71482581141103e-08 2.43199614396315e-08 4.62510554483476e-09 -1.22940601544604e-08 -1.16902693357143e-08 -3.47021371052176e-08 5.45309293019991e-09 2.82030209346596e-08 3.61289281070035e-08
"52" 1.37609499959537e-24 -1.60395176789341e-24 -1.77413075353768e-25 -1.03613799448824e-24 1.58136183639628e-24 -3.81956697861529e-24 -3.77304667454693e-24 -1.63932737500978e-24 -2.75280295072616e-25 -1.81883768801117e-24
"53" -7.4771279776749e-06 1.8551295036252e-05 -2.21057305766299e-05 2.10071798837483e-05 -2.31607917019714e-07 1.07477240323323e-05 -4.87229064752347e-08 1.63008066292489e-05 -3.92893747719758e-05 -4.66501643422618e-06
"54" 7.72032091297436e-14 -1.11409857565284e-13 -1.32316112730287e-13 -2.6536323951758e-14 -7.30494450589334e-14 -2.00817619728334e-13 1.34128929303242e-13 2.0091386002768e-13 -5.9624571960802e-14 2.9455961418309e-15
"55" 3.2679808723889e-14 -2.11651176878068e-14 -5.70343897554138e-14 1.10608176718303e-13 -1.46115241042267e-13 -9.01897186554087e-14 1.44220350745117e-13 -1.32219237678368e-14 2.07231498513277e-13 -1.84238716054608e-14
"56" 0.00192372095988483 -0.000257430236651706 -0.00560304033499584 -0.0008077374407762 -0.00464946389764724 0.00108261870514724 -0.000696963800159478 -0.000265607384423325 -8.43423232012304e-05 0.00502381388198004
"57" -1.89418360985456e-09 1.14028604870647e-09 -2.6140568381136e-09 -5.53026967110361e-09 9.14797017007309e-10 -6.25441830490558e-09 1.00385347081619e-08 7.25536710423484e-09 -4.16622113134193e-09 -8.21057014435517e-09
"58" -1.4144243682962e-18 -2.69118958123768e-19 9.86934835632384e-19 -6.61927352595048e-19 -1.97849943559948e-18 2.61386914863586e-18 1.12469999085387e-18 9.52093793798573e-19 3.29413376731771e-18 3.81735374877229e-18
"59" 2.03420212188451e-24 -1.87439852012655e-23 -2.2495581651481e-23 -6.09513878051814e-23 -4.9392872207107e-23 -4.58472714097689e-23 3.86118506739889e-24 1.26291479517189e-23 -5.98031284939034e-23 -4.23457449188928e-23
"60" -1.36284542169478e-09 2.56557484295166e-09 -1.04305439425762e-09 -3.39825172636175e-10 3.45185526112048e-09 -2.05361339293887e-09 -1.15085539967702e-10 2.21546921884835e-09 -4.25367729365059e-09 3.48050848808149e-09
"61" -6.97105152931718e-08 -2.39316061781745e-07 6.13308968817786e-07 -1.78233975429068e-07 -5.31873471198172e-07 2.30938832298947e-07 -2.54101444122388e-07 1.50246362200165e-07 9.9655458959143e-07 3.9858353520182e-07
"62" -4.46421681112543e-14 3.92455417982115e-14 -1.69343717298344e-14 1.34791166767623e-14 -2.19555148724998e-14 1.47215949957589e-14 4.3920195090344e-14 -5.8038753898344e-15 4.11096163268086e-14 -4.87502495639665e-14
"63" 6.92711800410942e-12 -2.718960077543e-13 -6.49169355875248e-12 -1.22220688568328e-12 1.35127653172935e-12 -3.12253127308862e-12 1.69191494146646e-12 -4.92932177727694e-12 1.01368662689353e-11 -8.11450858439465e-13
"64" 0.000146829872857706 2.37883323225527e-05 1.15551513191357e-05 0.000144305786981307 0.000251492333307384 -0.000293253218858639 -3.86877640419138e-06 -4.6953543527446e-06 -6.40643176131141e-05 -0.000158750980000845
"65" -3.23288422736921e-08 -8.31285736525073e-11 -1.11871907570349e-07 4.75565112819218e-09 -7.79216816980641e-09 -2.3483011089768e-08 2.19372260596354e-08 2.73483200947333e-08 1.0953357496817e-08 -5.95013785501749e-08
"66" 4.99931670035845e-26 -3.07842460706225e-25 -2.44436620674121e-25 1.76354154356993e-24 4.10915500671596e-24 -1.82417707154044e-24 -3.88090385974156e-25 -7.77094396817172e-25 -2.46083261284415e-25 3.10249136109767e-25
"67" 1.95679788000018e-24 2.3124762836219e-24 1.23264789488489e-23 3.79528950568473e-24 -5.9738206637969e-24 1.8854526787837e-25 -5.40984618156048e-26 -9.54113503431957e-24 -4.06054752050496e-24 7.62740394728639e-24
"68" -3.55223633741258e-20 3.77622066725899e-20 5.64241201140425e-20 -4.69455172052309e-20 -2.02078123819304e-20 -3.78013187029433e-20 -6.59404013550648e-20 -9.46513063024019e-20 9.9963793443e-20 -5.71876947844754e-20
"69" 5.96179263225321e-16 -2.92584756574321e-16 5.22866280337102e-16 1.46651502048667e-16 1.3328344208119e-16 -9.4874702959781e-16 1.33598559837884e-17 -6.50229665378224e-16 4.29398695295993e-16 7.08742046097132e-17
"70" -0.00101334038388535 -0.000555413744033372 -0.000508786659110976 0.000263432111882292 0.000491653461432959 -0.0002374707581599 -0.000676681778967907 0.000330020330295513 0.000305644342855039 -7.27577281810996e-05
"71" -0.000106703473354835 0.00388229091521328 0.00319829804792498 0.00143763211964648 -0.00133859928000309 -0.00206141156459288 0.000419081902500255 0.00077029127155838 0.000107766633476314 -0.00156682400704334
"72" -2.33531251756885e-10 1.89442211349549e-10 9.12237376870537e-11 -2.02818741930264e-10 -5.21328743604515e-11 -8.6830619420676e-11 -2.78662209574241e-10 1.00186198212997e-10 1.50229901097022e-11 1.56807855129921e-10
"73" 4.70548686011676e-10 1.83869664864576e-10 3.69414814724395e-09 -5.34105395227089e-10 3.8931647727941e-09 -1.16978666924993e-09 9.05268657581026e-09 6.28939209586914e-09 -2.71228969877547e-09 -8.3773986556399e-09
"74" -4.43299892203904e-16 -1.86843941757588e-17 -6.75875967375901e-17 -1.55598054291091e-16 -2.96911772344385e-16 -9.9620179959014e-17 2.15714044852187e-16 5.76541675572998e-18 -1.68747849432787e-16 -3.03653958652484e-17
"75" 6.05792802428081e-10 1.13461132875923e-09 -1.95828741003684e-09 7.37648343876145e-10 1.13515230036561e-09 4.96207521874435e-10 2.09513150041411e-10 1.27821441242517e-09 -1.33983545017229e-10 7.38906302763211e-11
"76" -5.63964592361806e-07 3.25254057112655e-07 -3.72835155146606e-07 9.54157440001813e-07 -5.08796277114573e-07 9.24719836921291e-07 7.06920625382013e-07 -4.22270786598616e-07 -5.24012307270509e-07 1.6209738867578e-06
"77" -5.36870962145265e-15 5.40066113713054e-15 -2.99072333135445e-15 -5.48258621219541e-15 8.35350194596384e-15 5.95690380917176e-15 1.56912397491337e-15 1.49731187914923e-14 -8.14213089642006e-15 -1.19926029637472e-14
"78" -3.346002228601e-23 -5.19116004629058e-22 -7.43155250560893e-22 -4.04675996240697e-22 -1.83477006427307e-22 -7.37550999274997e-22 -4.25219038079646e-22 2.4024904975032e-22 -6.86124319960217e-22 -4.61955936330045e-22
"79" 3.24592179882539e-21 -4.72667283130196e-21 -7.6171453949179e-22 -9.34539273891125e-22 -3.23029227763022e-22 -9.77625625012096e-22 -8.36441103397385e-21 -6.58085214452305e-22 7.24652882558758e-22 3.22172319807669e-21
"80" 2.29367897320243e-07 -2.14565584805651e-06 1.01445896612915e-06 5.62862473061099e-07 1.32794555068636e-06 -5.65830371079993e-07 1.09793154258098e-06 -2.43319387056782e-07 -1.35675122160351e-06 1.22175670391086e-06
"81" 0.00198978286703586 0.00085328414877445 -0.00138823615730516 -0.000187676937297717 0.000676600892718868 -0.000191460077870133 -0.000506232663781419 -0.000264362109516927 -0.000132766070065676 -0.000852486851030693
"82" -3.23485618592627e-16 7.13869749772907e-16 -1.88744438665265e-16 1.38524760201658e-15 -2.57825363954976e-16 4.47209554953112e-16 -3.12826643974069e-16 5.24543346006968e-16 -1.07185227257109e-15 1.34049573216576e-15
"83" 1.56066795943638e-24 -3.10942623055411e-24 -3.4949923618129e-24 5.45885332510495e-24 -7.51590055632553e-24 2.22839952912118e-24 -1.67826829970968e-23 -1.52471488130855e-23 1.58220056257586e-23 2.36209760399349e-24
"84" 5.7586181801421e-12 2.27595217121214e-12 -8.02198389221408e-12 -4.72256556944125e-12 6.77685159831243e-12 4.86118297002105e-12 4.89655620332316e-12 6.99363660573726e-12 -7.21660833085326e-13 -9.70646294171319e-12
"85" -1.94788025690829e-13 -5.54851995587035e-13 -8.9641231162823e-13 3.10768093329249e-13 -1.23029159718592e-13 2.69103607268683e-13 -2.83392321084424e-13 4.8538426264107e-15 -3.6882833213043e-13 3.52711586050656e-13
"86" 0.00208568777593949 0.00131531273001874 0.000503850830883534 -0.00575016033345562 -0.00220706208127216 0.00016962386567898 0.00244584344829961 -0.000454797519648659 0.00201185082888047 0.00023039889562236
"87" 3.51695196810235e-24 -5.83045624855462e-24 2.6408100379021e-24 1.00854218767998e-23 -1.39538113437173e-24 2.8661697844783e-24 -8.92156525391349e-25 7.32540032241309e-24 8.93301646745271e-24 1.57543756927552e-24
"88" 1.19335669146088e-14 1.3165736951519e-15 1.11683149000969e-15 5.75279249577353e-15 -4.14354689112358e-15 -8.10839085438614e-15 -2.37741980335977e-16 -2.34938806918412e-16 1.1446043047864e-14 3.923315588702e-15
"89" 7.60231769271948e-32 1.90075565203497e-31 -2.58560309123272e-31 8.75423799795573e-32 4.55204556998686e-31 1.82940506214375e-31 -9.6474211645325e-32 -1.09586978922367e-31 2.36711223667475e-32 -2.86893917154227e-31
"90" -7.38383090841702e-21 1.59831904481905e-20 -6.93103067455988e-20 8.51446301376911e-21 2.97576749459163e-20 -2.49729663535145e-20 3.43611392590724e-20 -2.19104786367464e-20 -1.57454581256986e-20 3.88949246338089e-21
"91" -5.36315704570623e-24 5.6825531908663e-23 -2.21246625372775e-23 7.67979708934157e-24 -5.0857218723439e-23 2.84073378171291e-23 -6.01859740852858e-23 -4.40017473342127e-23 4.170181381956e-23 4.04763220257485e-23
"92" 1.16343453772745e-08 -1.14021183187699e-08 -3.87969155313221e-09 1.06000537564384e-09 -4.16045143903434e-09 -6.775149493867e-09 -1.23523438688631e-09 -2.43211672171879e-09 -7.89442026342325e-09 -8.19986492544786e-09
"93" -0.00093245187926286 0.000631437705134461 -0.000165338382009129 5.18832059147861e-05 0.000512378405229209 -0.000206182509631816 -0.000120831794527345 0.000647989834173714 -4.0478598787784e-05 0.000139813196641559
"94" -0.000320017160175429 0.000125875110584504 -2.20225910429191e-05 0.000375972304761288 -0.000290196067438258 0.00133751121228563 0.00144788499524722 0.000378345946520338 0.000249891934215698 0.00187941209641899
"95" -1.52641419290506e-24 3.10184000851256e-24 -7.0924978895394e-24 8.96426091158142e-24 -9.53480782784895e-24 1.34586149527367e-23 1.18512641847971e-23 -1.49577193731308e-23 -1.03552598583474e-24 1.1417495224631e-23
"96" 3.78321442453877e-23 -1.14081108195945e-22 -2.77772154483503e-22 -1.53329803745069e-23 1.3593910037711e-23 -1.12455231271733e-22 6.82825179114072e-23 1.93096357278072e-22 -1.33684098332462e-22 -1.88813910142311e-22
"97" 3.40394021090776e-11 -3.97786092425167e-12 1.5780071323228e-11 -2.17933557543967e-11 7.45241821777806e-11 -3.38407209889838e-12 2.86004174224149e-11 -4.1201924141013e-11 -2.0667490092304e-11 -9.09381286258387e-11
"98" 4.02900522975657e-11 -6.45388962745459e-11 -2.52540384742642e-11 -7.28160861449721e-11 -1.22125848649607e-10 7.79037634440524e-11 2.61607455569838e-11 -4.9083156637398e-11 2.90099921286275e-12 4.35943762264165e-12
"99" -5.72267132589677e-17 -2.58203197507538e-17 3.35025018299886e-17 3.03233180718145e-16 2.98951961185728e-16 3.05587718013971e-16 -3.63231940740457e-16 2.97047546149191e-16 -2.90873349456546e-17 -1.57266365790579e-17
"100" -7.62940126993202e-25 -3.4445906800866e-24 -1.43074881051529e-24 -2.15914897657226e-24 -1.16280756546089e-23 -2.22141235149223e-23 -8.65080156167358e-24 -1.57803742936193e-24 6.34735835807356e-24 7.43339845284959e-24
"101" -1.68030886708344e-05 1.0207830027528e-05 3.6181699126209e-05 -3.68921245288822e-05 -2.21920992744189e-05 6.3109988500408e-05 2.02963295187346e-05 9.32867426946784e-05 -3.26931891960861e-05 -2.93922607958171e-05
"102" 5.26967848388199e-40 3.51399608117342e-39 4.99243096393833e-39 -3.93855442487129e-39 4.9041254979428e-39 -1.65642072218274e-39 4.72787684158335e-39 -4.83548602108105e-39 3.60656459848522e-39 -2.50498261130923e-39
"103" 1.99174090362346e-25 1.89286670114889e-24 1.15165572918654e-24 1.21277357723503e-24 -6.34970223560608e-25 5.33226053211148e-25 -6.69429137766933e-25 -1.80538250737089e-24 2.03527202385117e-24 1.10612332710022e-24
"104" 1.14170097147508e-19 2.74562931289675e-19 -1.97793711310229e-19 -1.93833654445589e-19 -1.88713150718864e-20 -1.32638786366222e-19 -3.26065881604127e-19 -5.62202252404906e-19 -5.4473711469597e-20 -1.92471032311852e-19
"105" -4.14306236749062e-08 -3.7562946970604e-07 -3.16199678599519e-08 -3.13464635062438e-08 1.10201107168651e-08 -2.62486736041975e-07 -6.83178184999717e-08 -6.71930878027988e-08 7.90644290594784e-08 -2.63568681369185e-08
"106" 8.27270108758892e-28 -6.58283967957685e-26 -8.05060857184015e-26 3.95629698863805e-26 7.61554395020652e-28 6.2489722594598e-26 -2.98553519842426e-26 -2.75197817447385e-28 1.2873160347787e-26 -4.62739360938299e-26
"107" -1.32080290688222e-18 1.83307561821932e-19 -1.56036895787514e-18 -2.27738689400761e-18 -2.42099667543928e-20 2.56821013575271e-18 -7.71489899904195e-19 2.35159131787211e-18 9.92624979497618e-19 1.04352728011729e-18
"108" 1.49746400562313e-08 -3.21337746060699e-08 1.55617124006203e-08 -1.00756016978896e-07 -5.9700625923591e-08 3.47589075392438e-08 6.88996482235354e-08 1.05893674110866e-07 1.77481557755099e-08 5.81136372887156e-08
"109" 1.83530984523175e-05 -6.81650223300015e-06 7.65477560095615e-06 -2.69907618530451e-05 2.35154529729762e-05 -2.63958233095885e-06 3.58418774569261e-05 -2.68398197253407e-05 5.87972533409e-06 4.98134499341984e-05
"110" 9.95455511396188e-13 2.97595525265808e-12 -1.54632923712703e-12 6.82450063360159e-12 1.78244996222552e-12 2.44013071381932e-12 4.56354129570487e-12 1.15057686836723e-12 3.09791345461209e-12 -3.71225978291595e-12
"111" -1.28936563636457e-07 7.78206426751875e-08 4.30744990981195e-07 -3.64822031734197e-07 -1.07455259941672e-06 1.62757393074536e-07 2.40770315647431e-07 -7.76374432313498e-07 2.61408348461077e-07 -6.87459291511172e-08
"112" 2.87491037095937e-06 9.56851772252618e-06 -1.00424547635595e-06 1.68982016504738e-06 1.15809880519671e-05 2.56205611322982e-06 -4.9684232134213e-06 -2.54606814816442e-07 -3.43315483250694e-08 7.60704474593684e-06
"113" -2.84229599053937e-24 1.64054446845859e-23 7.22990751332898e-24 -1.07215824140583e-23 -6.75890957584126e-24 -2.35300653575393e-23 2.36099843315851e-23 6.61811768836331e-24 -5.49736546897098e-25 -9.53203634044061e-24
"114" 8.47664433972331e-06 1.1700041005035e-06 1.42636383969231e-05 -1.25915937098996e-05 -8.98418481372052e-06 -8.28488615579044e-06 1.43014524291818e-05 1.06698562980016e-05 1.40589837544748e-05 -9.52535663521182e-06
"115" -4.1098238420622e-27 -1.36260485744886e-26 3.05312043650435e-26 2.91784894992297e-26 1.15817905873174e-26 1.65027928618514e-26 -6.73782347014086e-27 -4.91357532392381e-26 -3.41304555336791e-27 3.58120458051533e-26
"116" -1.16189410113364e-23 1.31876593815631e-23 1.02189109182299e-23 -3.91140757231349e-25 -2.56164462727871e-24 -2.31481507014027e-23 -5.17579106909246e-24 -2.65877634520153e-24 2.24094745185021e-24 -4.90381380894072e-24
"117" 3.87579154566286e-05 1.79706338630217e-05 -2.10166639463998e-05 1.19977706767548e-05 -2.04437468550579e-05 -2.31057886135682e-05 -1.87655256525071e-05 -3.15107840329193e-05 1.65587266392212e-05 -3.17849800320857e-05
"118" 4.62940496898928e-27 -4.74183195185238e-27 -6.32591573107273e-27 -7.09931186794824e-28 8.3444286271621e-28 7.15664188653521e-27 3.93589390156746e-27 2.78466665112286e-27 5.27653633636098e-27 4.52125678657073e-28
