"V1" "V2" "V3"
"59" -1.22728554506018e-09 9.97339000487882e-10 0.994958640703272
"60" 1.46625561625006e-09 3.13976799962031e-09 9.30536052733692e-11
"61" -4.93712352655648e-10 0.994958636686201 3.51789984912948e-10
"62" -1.00554203447713e-09 -2.57972332645064e-09 3.68306035629102e-09
"63" 0.994958638933151 1.73619571522478e-10 -2.07356013866914e-09
"64" -1.82412212035259e-10 -3.71745186177845e-09 8.98907101480375e-10
"65" -2.93319038611894e-09 -1.04296214036550e-09 -1.62575293898756e-09
"66" 1.12539202160947e-09 1.30131304260453e-10 -3.07766415570184e-09
"67" 1.37676714601422e-09 0.994958636121667 -8.21733910971577e-10
"68" -1.18527009496777e-09 -3.27228312127801e-09 -5.21369590565089e-10
"69" -0.994958639443971 -6.45966390435883e-10 -6.01667618927376e-11
"70" -1.79805708796054e-10 1.61939638429323e-10 -2.1224471544025e-10
"71" -0.994958637802942 -3.04953784435147e-09 -1.17246587480108e-10
"72" 1.51554583754698e-09 -1.45228432994209e-09 -1.89428421839592e-09
"73" 1.37197509280773e-10 0.994958634821536 2.77105257532707e-10
"74" 6.45646624429146e-10 2.61138470212132e-10 0.994958640490017
"75" -3.89500723962731e-10 -0.994958639327413 1.1216816084056e-10
"76" -0.994958638755589 0.994958636529321 6.77424570221829e-10
"77" -1.57599235418518e-09 1.49498050254417e-09 -2.40499381721837e-09
"78" 0.994958636366036 0.994958637691928 3.03333823442185e-10
"79" 0.994958639303144 -1.90371111555403e-10 -1.13930503790708e-09
"80" 4.69891812355381e-10 3.49650694024799e-09 -1.45216734986629e-09
"81" -8.41454567900962e-10 -3.57575867914013e-10 -1.08326837708933e-09
"82" 0.994958639084212 1.6512861795775e-09 2.76623746467248e-10
"83" -3.36677378927206e-10 1.11679123058616e-09 -3.19148285077339e-09
"84" 1.22639564211613e-09 3.78603799173272e-10 1.63770755467562e-09
"85" 8.22240499325899e-10 -7.66863413934177e-10 -8.37942578984106e-10
"86" 0.994958632840438 -3.64218466367921e-10 0.994958635487806
"87" -9.07239724742287e-10 0.994958638560042 1.08669216337687e-09
"88" 0.994958639007925 -0.994958636105165 -0.994958636668401
"89" -0.99495863915242 -1.575366025003e-09 1.30676575853785e-09
"90" -1.9290402671296e-10 -1.1265661476677e-09 0.994958638626962
"91" -4.34400997295306e-10 0.994958637745153 -0.994958637726616
"92" 7.01627874413723e-10 -4.56510426208749e-10 -8.50009443536088e-10
"93" -9.6979837657476e-10 0.994958637865901 0.994958637274067
"94" 5.65267076147112e-10 1.96704208714752e-09 5.75871773217196e-10
"95" 0.994828985612692 9.53747567289804e-05 -4.44282886766202e-05
"96" 1.15703949105806e-09 -7.76157211515489e-10 0.994958640034548
"97" -3.70664906484699e-09 0.994958638284979 1.50879394914605e-09
"98" 0.994958638855477 -0.994958637030181 3.44151919257817e-10
"99" -0.994958638973562 -2.3682807060289e-09 0.994958637658538
"100" -0.994958636335599 1.27851678837912e-09 -0.994958637545724
"101" -7.10944386381027e-10 1.65669532495735e-09 -2.31339379557579e-09
"102" -1.06139853544819e-09 0.994958639491217 6.8330522439889e-10
"103" 1.13146705378787e-09 0.99495863509058 -8.30070158762099e-10
"104" 1.15757239352121e-05 0.994950978312828 2.31664200120005e-06
"105" -2.1605960290121e-09 0.99495863720779 8.19909739785291e-10
"106" -1.30813841204698e-09 0.994958638582972 -0.994958638038323
"107" 6.2649953689071e-12 2.83636711714657e-09 -1.05722511459756e-09
"108" 4.84619583364841e-11 0.994958636797161 7.8841932642493e-10
"109" 0.994958636359055 1.03937477081138e-10 9.33241962978099e-10
"110" 2.87486363698465e-09 -4.48972081514359e-10 6.928511612388e-10
"111" 3.57425741561184e-09 1.48778745044123e-09 6.74287167797901e-10
"112" -0.994958639117112 1.44602439853657e-09 1.41461131852845e-09
"113" 8.29354109338058e-10 2.00073581614773e-09 7.3949216204513e-10
"114" 5.9444857044296e-10 1.1989878184973e-10 -0.99495864020914
"115" -4.54197052316125e-10 -5.46529770919655e-10 0.994958637938335
"116" -0.994958636481372 1.6388388813796e-09 -0.994958637758379
"117" 1.60683824342887e-09 4.27552194300368e-10 0.994958638060661
"118" 0.99495863692322 1.15873204814709e-09 9.62376578734096e-10
"119" -0.994958637193454 -0.99495863621893 0.99495863735211
"120" 0.994958636100628 1.47911522978952e-09 0.994958638932377
"121" -1.07503133768878e-09 1.10191684393783e-09 -2.43175544448715e-09
"122" 0.99495863740204 -2.8752508439218e-09 -0.994958638229542
"123" 1.11693149733011e-09 -2.38226630036044e-09 7.30095119180614e-10
"124" -1.20607675134832e-09 6.67296734044976e-10 -8.5328777152623e-10
"125" -1.0263619230343 -0.9788899479499 1.98686699583112
"126" 0.994958635811587 -8.28839162707932e-10 -3.10618160428548e-09
"127" -1.40259171799531e-09 0.994958637326526 -0.994958638585568
"128" -3.45005927311942e-09 0.994958637889775 7.61755388200707e-12
"129" 1.62772414439363e-09 1.6708380966096e-09 -2.63378366082394e-09
"130" -0.994958637981393 -7.15620030827734e-10 -0.9949586361425
"131" 3.31986598740599e-10 2.96442372897447e-10 3.62727475383635e-09
"132" 1.55065419019617e-10 -1.46894725213102e-09 7.53162548566686e-10
"133" 0.994958637489488 -1.23387959766335e-09 0.994958636567927
"134" 4.84311445304599e-10 -4.62572374922235e-10 0.994958638400793
"135" 8.58236736430887e-10 7.14066697843579e-10 0.99495864035452
"136" 0.994958636621035 1.98991223534558 1.65218962939404e-09
"137" -3.00899111732469e-09 -1.1119259794551e-09 2.60334598561852e-10
"138" 1.67053994037951e-09 1.19711614465388e-10 -3.41444878427071e-09
"139" -2.88829366413932e-09 1.09353311994506e-09 1.00062211493842e-09
"140" -0.994958639591438 8.61499489453104e-10 -6.90250451923151e-10
"141" -1.76788344901957e-10 -0.994958635787949 0.994958637610877
"142" 3.24435151865843e-09 1.4994010145284e-09 0.994958637650898
"143" -5.9566581891953e-10 -0.994958638781672 3.38879004006299e-09
"144" -1.54718288038228e-09 -1.57360973271854e-09 -9.55305621193812e-10
"145" 1.11938584659924e-09 1.56009538020224e-09 0.994958635999741
"146" 0.994953228535259 0.994956878963113 -2.01802632225996e-07
"147" -6.57301631621819e-10 6.25860564203978e-10 -1.70135972493577e-09
"148" 2.33297232720798e-09 2.58103322606862e-11 7.09356740744121e-10
"149" -6.84730564595763e-10 5.14856931261906e-10 -2.02713000223920e-09
"150" -1.31502764215966e-09 9.31462419589581e-10 2.03191231300056e-09
"151" -0.994958635615149 5.84230268007057e-10 8.02640961941029e-10
"152" 6.48090301659385e-10 1.26211106030009e-09 -0.99495863872019
"153" -0.994958636946708 -0.994958638467896 8.1261787417104e-10
"154" -2.84507255451398e-11 -1.94918106112439e-09 0.994958637396922
"155" -1.37315179807544e-09 3.33681095188938e-09 1.60587520708292e-09
"156" -0.994958637470303 0.994958638607532 5.07054808885994e-11
"157" -0.994958634584602 2.8927330303832e-10 -3.86178075007988e-10
"158" -1.03102250202558e-10 -2.12261287866393e-10 -0.994958639041783
"159" 9.94045696501997e-10 3.63721320608902e-10 0.994958636296558
"160" 1.31594493479146e-09 0.99495863602333 1.28310439816674e-09
"161" -0.994958639811167 -3.84414436663699e-10 3.87819145452092e-10
"162" -1.22252632281335e-09 2.57039643058807e-10 0.994958637325663
"163" 7.59818016154179e-10 1.48629057364040e-09 -2.30695026179025e-09
"164" 1.86700474776156e-09 -3.75491439841139e-10 -1.98991223338741
"165" -3.5331646331553e-10 -2.64065319560056e-09 -1.27538988184496e-10
"166" 0.994958636096447 1.881324849866e-10 3.58122428941811e-10
"167" 1.0229880106066e-09 7.28718682956368e-10 2.73850593097129e-09
"168" -0.994958638708558 -7.19378173256026e-10 1.4907402389458e-09
"169" -0.994958635685104 1.13529047121863e-09 -0.994958638277639
"170" -0.99495863519949 -1.98991223470184 4.26400569546226e-10
"171" 2.6912687048887e-09 1.247730018786e-09 9.99663976675876e-10
"172" -0.994958635026423 0.994958637249068 0.994958638764714
"173" 1.37010038967119e-09 -9.96627391199377e-10 1.39815347797839e-09
"174" 2.75753067090402e-09 6.89267178981387e-10 8.85375922686876e-11
"175" -1.09262548671165e-09 1.95464431098695e-09 -1.56003763548998e-09
"176" -4.40755572449756e-10 7.73032065643849e-10 3.74499950154719e-09
"177" 0.994958638126517 2.79398865954184e-10 1.41559753901486e-09
"178" 3.32439098860885e-09 1.65620721718644e-09 -1.53828220491471e-09
"179" 2.04041564033683e-10 0.99495863588892 2.56505146259845e-09
"180" 2.89897964491495e-09 -6.56948384695826e-10 7.60936592515138e-10
"181" -8.8833457547024e-10 1.93775996274772e-10 0.994958635458316
"182" -7.93960847209338e-10 8.65408061360207e-10 2.42142406757368e-10
"183" 1.98991223146922 -2.68950291655895e-09 -1.10299760430931e-09
"184" -0.994958635190295 8.71356695541304e-10 -0.994958636115839
"185" -0.994958638061466 -4.17993236679976e-10 0.994958638777894
"186" 0.994958635883105 -6.62897984799343e-10 -0.994958637539102
"187" -0.994958637750876 -1.57434915848941e-09 -2.42425753435035e-10
"188" 3.22266381752916e-09 7.84660664553613e-10 0.994958638558181
"189" 7.7561756738504e-10 -1.09912430358516e-09 0.994958637075634
"190" -3.95053515224507e-10 0.994958639633798 -2.71687460802206e-10
"191" -1.36991512454573e-09 -0.994958637430893 4.50205439986179e-10
"192" 4.52314275553622e-10 -1.16969891218296e-09 -0.994958639023916
"193" -5.50808267267086e-10 -3.46845781857758e-09 -1.49187470593868e-09
"194" 1.00134010501394e-10 0.994958637323987 1.11058753477843e-09
"195" 9.28410942365445e-10 1.00157227914301e-09 -0.994958636552576
"196" 1.77447110941443e-09 -1.36344569960675e-09 0.99495863794332
"197" 9.43229719103239e-11 -2.04338164910686e-12 0.994958634789874
"198" 0.0161979870364495 -0.0509852307324721 1.0242377638426
"199" -5.39470865318855e-10 2.14861998896112e-10 -1.88687325102037e-10
"200" 1.03378008537526 1.01326127587163 -0.0474216013372359
"201" -1.62858048444134e-09 -1.45736702751678e-09 -0.994958636192319
"202" -0.994958638432538 8.62334943433693e-10 0.994958638277008
"203" 0.99495863721486 0.994958636796424 0.994958636265056
"204" -0.994958636703483 0.994958638074805 -2.29140135337382e-09
"205" 0.994958636090636 -1.42438725334303e-09 7.88907056455257e-10
"206" -0.99495863867924 -1.45286873835001e-09 2.22059705838453e-10
"207" -4.19299149621737e-10 -0.994958637868062 1.56769219493509e-10
"208" -0.994958639886015 5.53071681812847e-10 4.83041736790384e-10
"209" -1.40958126491018e-09 5.83138939330796e-10 0.994958635249768
"210" -1.36850144731136e-09 -0.99495863690507 -0.994958638898897
"211" 2.73820682435414e-10 0.99495863535359 1.38561686845563e-09
"212" 8.85874169104382e-10 3.30829604643632e-09 3.75741200425065e-10
"213" 0.994958637635592 -1.15761676501371e-09 -0.994958638105997
"214" 1.23898306769826e-09 -1.86878275859855e-09 -5.56675503822514e-10
"215" -1.90895633074933e-09 6.26497262448968e-10 -1.47190247177382e-09
"216" -1.22292008095567e-09 3.19706425626763e-10 0.994958637395478
"217" -1.33869642360027e-09 -0.994958639345988 -0.994958638471419
"218" -1.98991223418128 -6.63773809596032e-10 6.95981731834262e-10
"219" -0.994958637965724 -0.994958638406669 3.92585095565926e-10
"220" 3.43820433658336e-09 1.08186694894957e-09 -5.74177959478969e-10
"221" -2.88083512208841e-10 -0.994958638699785 3.08212426175906e-10
"222" 1.31296298910818e-09 3.00427240618161e-09 -5.69943519143222e-10
"223" 1.10241897341046e-09 2.34282866831102e-09 1.65324163438371e-09
"224" 1.46067819446753e-09 -0.99495864019057 -7.35884655116289e-10
"225" 9.56539918143079e-10 7.64623635958163e-11 -1.20468309684439e-09
"226" -1.34423942793521e-09 -1.01230361426994e-09 3.24929454412786e-09
"227" -2.63923782053839e-09 5.25448765805846e-10 -1.61355891415487e-09
"228" -0.00168851279293657 -0.00739733476224186 -0.993909067037908
"229" -7.72253449394303e-10 1.13309041578452e-09 3.22553947958166e-09
"230" 0.994958635244656 -4.89122556546451e-10 1.2312931432271e-09
"231" 1.45591915878853e-09 -1.2077837263536e-09 3.35316197255975e-09
"232" -1.13136580303254e-09 0.994958637740843 0.994958639122035
"233" 1.38421651287593e-09 -0.994958636350201 -0.994958639980931
"234" 0.985589260415197 -0.0802992011276386 -0.944563088771258
"235" -1.52157249982141e-09 -2.67973274686855e-09 -1.35643811996655e-09
"236" -0.994958638306438 -2.47728405312011e-09 -1.42869568266528e-09
"237" -1.00203271775633e-09 1.16534139733682e-09 -2.81598316525322e-09
"238" 1.01056868617782e-09 -0.994958635094285 1.20779227442055e-10
"239" -0.994958638579622 -6.72394634453497e-10 0.994958637929687
"240" -2.41711541307991e-09 -1.11844190497385e-09 -1.20693610575523e-09
"241" -0.00703252406657298 -0.00529485804928318 0.00464482612973867
"242" -0.997584620859143 1.04365380496686 -0.07824997609502
"243" -0.99495863636883 -4.47271346104242e-10 1.5085322910147e-09
"244" -0.994958635987821 2.95236257420651e-10 1.56018935945731e-09
"245" -5.26978726443896e-10 1.24033953133325e-09 -2.69248801886997e-09
"246" -1.01049101618746 0.00337610041437403 -0.0016981873029635
"247" 1.6509080776486e-09 -2.48558977347936e-10 0.994958635860027
"248" -0.994958638400473 -0.994958639192262 -1.55382401736282e-09
"249" 3.56921666521926e-09 0.994958638614304 7.10543809139748e-10
"250" -0.994958637553701 -1.53475509617328e-09 -3.03385826057149e-10
"251" -8.26738270388601e-10 0.994958638062362 3.55563629639267e-09
"252" -3.20804338683604e-09 6.56081617072593e-10 -4.96263743713203e-10
"253" -1.14663782169345e-10 1.04336186632736e-11 -9.31618067595005e-10
"254" 9.59380612701406e-10 0.994958637816569 3.32844449076182e-09
"255" 0.994958639299101 1.16039794443064e-09 2.52221135159167e-10
"256" 1.6478087708677e-09 -2.05796355522817e-09 -0.994958636328884
"257" -5.38112834337337e-10 0.9949586364533 0.99495863865972
"258" -1.38485978333735e-09 0.994958638113082 -0.994958636789522
"259" 5.05472368714165e-11 -8.17930815471898e-10 -2.51473827388018e-09
"260" 2.70112655080267e-10 -2.83254643300761e-09 3.20929480564358e-10
"261" -2.45910420753299e-11 -0.994958638362316 8.46018378623583e-10
"262" 3.3169169451259e-10 -7.0222872197983e-10 2.51189393695673e-09
"263" -7.77189997245133e-10 -0.994958636763138 2.90942033041101e-09
"264" 4.61703607545554e-11 -4.93065555401013e-10 -2.7750849584643e-09
"265" 0.994958635143139 -6.94624669613697e-11 9.6401677650592e-10
"266" -1.64680427528132e-09 0.994958636612827 3.23852764744935e-09
"267" 0.994958634574077 0.994958638333271 9.45064529464579e-10
"268" -3.23960810602141e-10 9.61900158517574e-11 9.06231622295813e-10
"269" 0.9949574044263 -2.91087128217642e-06 2.21840109289138e-06
"270" -1.4625667049969e-09 3.32786272448953e-10 -6.56911298874727e-11
"271" 0.994958637032507 1.00375320407418e-09 2.19075685530024e-09
"272" 1.21049303708675e-09 0.994958638110822 -2.788776116555e-09
"273" -1.35700605858585e-09 -1.28567416538e-09 -0.994958635880932
"274" 6.68870644081639e-10 -0.99495863773915 1.40444525305405e-09
"275" -8.69513565668695e-10 -8.93790234160591e-10 -8.52429741881517e-10
"276" -0.994958637579638 2.28732033482917e-09 0.994958637527155
"277" -1.58251005485835e-09 1.42610744494186e-09 0.994958639600913
"278" -1.23663431328326e-09 6.39419785988786e-10 3.19301787398328e-09
"279" 0.994958636423221 -0.994958636374866 1.03526278042055e-09
"280" 0.994958640758671 -1.64837501988709e-10 -1.04797340450893e-09
"281" -0.994958637388511 4.2776386637479e-10 -0.994958637292231
"282" -4.18090717540456e-10 0.994958637712099 -1.60835498537787e-09
"283" -0.00417023050235083 0.992586220547139 0.00381703682335307
"284" -9.53214879204295e-10 1.07952212159009e-09 -0.994958636592363
"285" 0.994958635875365 -1.01531711199319e-09 -0.994958637850287
"286" 6.94135920939609e-10 2.73722488592444e-09 -8.85316954408666e-10
"287" -7.15904577808912e-10 6.39864428124645e-10 2.66309169457468e-09
"288" -0.994958637228698 0.99495864034661 2.15802444362057e-10
"289" -6.01874320326857e-10 -1.12811422926371e-09 -2.61631227131394e-09
"290" 0.994958638177635 9.33514651286268e-10 1.59666557975013e-09
"291" 0.994958638204511 -7.80104742234725e-10 -0.994958638646715
"292" 1.47510952808455e-09 1.53766282824971e-09 -0.994958636511633
"293" 9.84880090635712e-10 -2.9082232761211e-09 -2.13641737577119e-10
"294" 4.34646879116131e-10 -0.994958634966127 -1.12012140060187e-10
"295" -1.07215748492346e-09 -0.994958638374413 3.3010462757674e-10
"296" 0.99495863800973 -1.2345786861384e-09 -1.40234591473646e-09
"297" 1.09485752065237e-09 0.99495863593745 1.30001427674352e-09
"298" 1.43315516575756e-09 2.96360782126983e-09 0.994958638643096
"299" 1.52743558653249e-09 -0.994958637796385 -4.32890830142501e-11
"300" -1.02587618668013e-09 7.0925957386962e-10 -2.86952082747953e-09
